SCHOOL,DISTRICT,COUNTY,DISTRICT_TYPE,REGION,ATTENDANCE_RATE,LANGUAGE_ARTS_AVERAGE_CLASS_SIZE,MATHEMATICS_AVERAGE_CLASS_SIZE,SCIENCE_AVERAGE_CLASS_SIZE,HISTORY_GOVERNMENT_AND_GEOGRAPHY_AVERAGE_CLASS_SIZE,GRADE_1_AVERAGE_CLASS_SIZE,GRADE_2_AVERAGE_CLASS_SIZE,KINDERGARTEN_AVERAGE_CLASS_SIZE,PERCENT_FREE_LUNCH,PERCENT_REDUCED_LUNCH,NUMBER_OF_TEACHERS,NUMBER_OF_COUNSELORS,NUMBER_OF_SOCIAL_WORKERS,TEACHER_TURNOVER_RATE,PERCENT_OF_STUDENTS_SUSPENDED,N_PUPILS,FEDERAL_FUNDING_PER_PUPIL,LOCAL_FUNDING_PER_PUPIL,PRE_K,K,GRADE_01,GRADE_02,GRADE_03,GRADE_04,GRADE_05,GRADE_06,GRADE_07,GRADE_08,GRADE_09,GRADE_10,GRADE_11,GRADE_12,PERCENT_MALE,PERCENT_FEMALE,PERCENT_ENGLISH_LANGUAGE_LEANERS,PERCENT_AMERICAN_INDIAN,PERCENT_BLACK,PERCENT_ASIAN,PERCENT_HISPANIC,PERCENT_WHITE,PERCENT_MULTIRACIAL,PERCENT_WITH_DISABILITIES,PERCENT_ECONOMICALLY_DISADVANTAGED,PERCENT_MIGRANT,PERCENT_HOMELESS,PERCENT_IN_FOSTER_CARE,PERCENT_PARENT_ARMED_FORCES
46815791,9553ca9d,c598c545,Low Need,Long Island,100,16.5,17,23,NA,NA,NA,NA,16,1,81,5,1,NA,2,810,943,33641,0,0,0,0,0,0,0,0,392,410,0,0,0,0,51,49,3,0,3,4,26,64,3,14,18,0,0,0,0
4512af84,9553ca9d,c598c545,Low Need,Long Island,100,18,14.75,18.75,18,NA,NA,NA,19,2,163,9,2,NA,4,1692,825,31296,0,0,0,0,0,0,0,0,0,0,372,424,437,432,50,50,4,0,3,5,27,61,3,14,23,0,1,0,0
c534865f,9553ca9d,c598c545,Low Need,Long Island,100,5,4,3,5.5,NA,NA,NA,41,0,11,1,1,NA,29,34,2072,72519,0,0,0,0,0,0,0,0,0,0,0,6,9,19,47,53,3,0,3,6,41,50,0,35,47,0,6,0,0
6dc64fc2,9553ca9d,c598c545,Low Need,Long Island,100,NA,NA,NA,NA,NA,NA,20,10,0,29,0,1,NA,0,622,513,19172,247,375,0,0,0,0,0,0,0,0,0,0,0,0,50,50,3,0,2,6,24,64,4,23,17,0,0,0,0
dc140c16,18136b5f,c598c545,Average Need,Long Island,94,18.666666666666668,18.666666666666668,19,NA,NA,NA,NA,25,4,36,2,1,NA,0,371,1599,30164,0,0,0,0,111,125,135,0,0,0,0,0,0,0,57,43,3,1,39,9,30,20,1,17,32,0,1,0,0
d5b5045b,18136b5f,c598c545,Average Need,Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
e42bcc90,18136b5f,c598c545,Average Need,Long Island,95,18,18.25,19,17,NA,NA,NA,33,4,60,3,1,NA,3,638,1057,32312,0,0,0,0,0,0,0,0,0,0,153,146,181,158,54,46,1,0,49,7,28,15,1,15,39,0,1,0,0
a5ebe643,18136b5f,c598c545,Average Need,Long Island,98,19,17.8,22.5,NA,NA,NA,NA,30,5,44,2,1,NA,3,414,1320,31885,0,0,0,0,0,0,0,137,149,128,0,0,0,0,50,50,2,1,42,9,31,17,1,13,36,0,1,0,0
035d29a5,f83112da,c598c545,Average Need,Long Island,94,19,19,20,NA,NA,NA,NA,21,2,46,0,1,NA,4,419,1170,30807,0,56,57,63,53,67,61,62,0,0,0,0,0,0,56,44,4,0,14,25,24,35,2,26,29,0,0,0,0
1c8f79f7,f83112da,c598c545,Average Need,Long Island,93,22.5,22.5,20,NA,NA,NA,NA,53,2,44,0,1,NA,0,586,1170,23138,136,41,72,64,70,64,62,77,0,0,0,0,0,0,53,47,11,1,30,40,24,3,1,10,59,0,1,1,0
bcc211d3,f83112da,c598c545,Average Need,Long Island,93,22.75,22.75,22,NA,NA,NA,NA,35,4,59,0,1,NA,2,608,1170,24780,0,71,79,80,93,101,86,98,0,0,0,0,0,0,52,48,5,0,23,28,34,11,4,13,42,0,0,0,0
f01712e0,f83112da,c598c545,Average Need,Long Island,93,13.5,12,18,NA,NA,NA,NA,35,3,47,0,1,NA,1,419,1170,31517,0,56,54,64,62,57,57,54,0,0,0,0,0,0,54,46,8,0,11,29,26,30,3,25,43,0,0,0,0
49153747,c03c0682,c598c545,Low Need,Long Island,93,NA,NA,NA,NA,16,NA,16,30,3,44,0,1,NA,0,401,2449,45368,94,159,148,0,0,0,0,0,0,0,0,0,0,0,55,45,8,0,11,11,25,49,3,26,36,0,0,0,0
b1a37751,c03c0682,c598c545,Low Need,Long Island,94,17.333333333333332,17.333333333333332,19,NA,NA,16,NA,28,3,47,0,1,NA,0,411,853,43729,0,0,0,96,102,98,115,0,0,0,0,0,0,0,51,49,5,1,9,12,20,55,3,19,31,0,0,0,0
09c48ad6,c03c0682,c598c545,Low Need,Long Island,94,14.333333333333334,14.333333333333334,17,NA,NA,14,NA,32,2,40,0,1,NA,0,309,1356,48318,0,0,0,71,71,79,85,0,0,0,0,0,0,0,51,49,5,0,13,11,18,55,2,20,35,0,0,0,0
07a8e321,c03c0682,c598c545,Low Need,Long Island,95,18,16,16.5,NA,NA,NA,NA,28,3,77,3,1,NA,2,658,729,33369,0,0,0,0,0,0,0,182,239,230,0,0,0,0,49,51,3,1,8,12,18,60,1,21,32,0,0,0,0
3daf1c18,c03c0682,c598c545,Low Need,Long Island,96,20,22.666666666666668,21.25,21,NA,NA,NA,27,3,106,6,1,NA,2,1013,754,41815,0,0,0,0,0,0,0,0,0,0,259,253,266,225,55,45,4,1,10,9,19,60,2,16,30,0,0,0,0
99db7073,49b54f2e,c598c545,Average Need,Long Island,92,19,19,NA,NA,15,18,NA,83,3,31,0,0,NA,0,434,5362,37458,0,0,149,140,143,2,0,0,0,0,0,0,0,0,53,47,39,1,10,1,81,6,0,16,89,0,1,0,0
3b1a72ae,49b54f2e,c598c545,Average Need,Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86e970d0,49b54f2e,c598c545,Average Need,Long Island,92,15.25,16.5,20,NA,NA,NA,NA,74,4,44,0,0,NA,3,484,5294,36123,0,0,2,3,6,154,161,153,0,0,0,0,0,0,54,46,29,1,11,3,77,8,0,16,83,0,1,0,0
bc574cdb,49b54f2e,c598c545,Average Need,Long Island,87,19,18.5,18,18.5,NA,NA,NA,70,3,68,0,0,NA,5,804,5294,41549,0,0,0,0,0,0,0,0,0,0,206,185,191,200,52,48,22,2,15,3,70,9,1,16,76,0,2,0,0
d2ca7893,49b54f2e,c598c545,Average Need,Long Island,93,19.5,19,13.5,NA,NA,NA,NA,77,2,40,0,0,NA,6,335,5294,45653,0,0,0,0,0,0,0,0,146,177,0,0,0,0,50,50,20,0,13,4,72,10,0,15,87,0,1,0,0
f47059b7,3b61cfbd,c598c545,Average Need,Long Island,93,17.75,17.75,20,NA,NA,NA,NA,45,6,38,1,1,NA,4,400,1167,28617,36,44,52,45,53,49,40,52,0,0,0,0,0,0,52,48,10,1,40,42,14,1,1,13,53,0,0,0,0
a67bc982,3b61cfbd,c598c545,Average Need,Long Island,93,20,18.75,20,NA,NA,NA,NA,59,5,72,1,1,NA,1,766,1178,28779,36,92,103,99,96,85,104,102,0,0,0,0,0,0,54,46,16,1,33,27,35,2,1,18,66,0,1,0,0
884d8be7,3b61cfbd,c598c545,Average Need,Long Island,94,20,19.75,19,NA,NA,NA,NA,53,0,59,1,1,NA,0,660,1086,26712,36,87,91,74,101,87,80,103,0,0,0,0,0,0,51,49,14,1,12,32,43,9,2,14,61,0,1,0,0
a9263830,3b61cfbd,c598c545,Average Need,Long Island,94,22.25,21.25,23,NA,NA,NA,NA,51,6,64,1,2,NA,1,685,1136,28150,36,84,94,94,100,82,92,100,0,0,0,0,0,0,48,52,7,0,50,22,23,2,3,19,59,0,1,0,0
1cbe7a10,3b61cfbd,c598c545,Average Need,Long Island,93,17.5,16.5,13,NA,NA,NA,NA,58,7,54,1,1,NA,1,511,1178,28868,36,44,55,66,82,93,52,83,0,0,0,0,0,0,51,49,10,1,49,16,31,1,3,19,67,0,2,0,0
bc93b6b3,3b61cfbd,c598c545,Average Need,Long Island,94,14.75,13.75,17,NA,NA,NA,NA,29,2,37,1,1,NA,0,331,1156,28337,36,35,39,44,42,32,51,47,0,0,0,0,0,0,52,48,8,0,18,26,30,22,4,19,35,0,0,0,0
9fd57d4f,4c68066b,c598c545,Low Need,Long Island,95,20.25,20.25,20,NA,NA,NA,NA,19,1,42,0,0,NA,1,500,1270,23200,36,55,62,72,66,58,61,60,0,0,0,0,0,0,56,44,3,1,2,20,22,53,2,22,24,0,0,0,0
0509a821,4c68066b,c598c545,Low Need,Long Island,94,21.75,21.75,21,NA,NA,NA,NA,24,3,52,0,0,NA,1,624,1250,22832,36,63,79,78,88,90,85,105,0,0,0,0,0,0,49,51,5,0,4,19,30,45,2,10,30,0,1,0,0
ee929c7f,4c68066b,c598c545,Low Need,Long Island,95,19.75,19.75,20,NA,NA,NA,NA,21,1,70,0,0,NA,0,790,1304,23822,54,104,114,108,96,102,98,114,0,0,0,0,0,0,54,46,4,0,3,14,24,56,2,18,25,0,0,0,0
2d06aa5b,255d42b2,c598c545,Low Need,Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
022e13d5,255d42b2,c598c545,Low Need,Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
f5e42edd,255d42b2,c598c545,Low Need,Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20f8a125,255d42b2,c598c545,Low Need,Long Island,95,23.333333333333332,23.333333333333332,23,NA,NA,NA,NA,2,0,46,0,1,NA,0,621,339,24258,0,0,0,153,161,144,163,0,0,0,0,0,0,0,52,48,1,0,0,12,8,77,2,13,2,0,0,0,0
85b39e9b,255d42b2,c598c545,Low Need,Long Island,96,20.666666666666668,20.666666666666668,20,NA,NA,NA,NA,4,0,51,0,1,NA,0,653,318,26629,0,0,0,137,158,197,161,0,0,0,0,0,0,0,54,46,2,0,1,17,8,73,1,16,4,0,0,0,0
a5ffdd9e,255d42b2,c598c545,Low Need,Long Island,96,24,23.75,24.5,NA,NA,NA,NA,4,0,90,3,1,NA,1,1021,344,20776,0,0,0,0,0,0,0,384,318,318,0,0,0,0,52,48,1,0,1,11,7,78,2,16,5,0,0,0,0
914456d4,255d42b2,c598c545,Low Need,Long Island,96,20,20.333333333333332,20,18,NA,NA,NA,5,0,103,6,1,NA,0,1076,351,42172,0,0,0,0,0,0,0,0,0,0,266,254,276,271,47,53,0,0,1,9,6,81,3,10,6,0,0,0,0
3d3b2b8b,6b23ae78,c598c545,Average Need,Long Island,94,13.25,13.25,9,NA,NA,NA,NA,22,2,30,0,1,NA,1,316,934,33678,0,46,51,50,52,47,36,33,0,0,0,0,0,0,54,46,0,0,4,5,26,57,7,22,28,0,1,0,0
e8c07da0,6b23ae78,c598c545,Average Need,Long Island,94,16.333333333333332,20.25,17.5,22.5,NA,NA,NA,31,4,59,3,2,NA,5,575,724,35823,0,0,0,0,0,0,0,0,80,96,83,116,97,93,45,55,2,1,5,6,33,52,3,18,38,0,2,0,0
a2dde19a,6b23ae78,c598c545,Average Need,Long Island,94,17.75,17.75,17,NA,NA,NA,NA,24,4,28,0,1,NA,0,241,730,35421,0,30,30,40,31,30,34,46,0,0,0,0,0,0,53,47,12,0,4,7,34,51,4,11,34,0,1,0,0
1f974c20,6055ca16,c598c545,Low Need,Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b765fdfd,6055ca16,c598c545,Low Need,Long Island,95,21.333333333333332,21.333333333333332,22,NA,NA,NA,NA,15,1,43,0,1,NA,1,454,437,33534,0,0,85,91,76,92,110,0,0,0,0,0,0,0,54,46,1,1,7,6,21,61,5,19,17,0,0,0,0
5fb3e509,6055ca16,c598c545,Low Need,Long Island,95,20.333333333333332,20.333333333333332,23,NA,NA,NA,NA,10,1,24,0,1,NA,1,201,1126,40803,0,0,29,44,38,41,46,0,0,0,0,0,0,0,55,45,0,0,5,5,14,70,4,19,14,0,0,0,0
66e74a11,6055ca16,c598c545,Low Need,Long Island,95,21,21,22,NA,NA,NA,NA,14,1,35,0,1,NA,2,394,464,32316,0,0,74,69,81,83,87,0,0,0,0,0,0,0,50,50,5,1,7,9,26,54,3,18,20,0,1,0,1
bbc80df0,6055ca16,c598c545,Low Need,Long Island,96,23,21,19.5,NA,NA,NA,NA,20,2,36,1,1,NA,2,281,735,34041,0,0,0,0,0,0,0,85,95,97,0,0,0,0,47,53,1,0,5,10,27,56,2,19,24,0,0,0,0
0f302442,6055ca16,c598c545,Low Need,Long Island,96,18,17.75,19.5,NA,NA,NA,NA,12,0,43,2,1,NA,1,375,270,32377,0,0,0,0,0,0,0,128,130,117,0,0,0,0,49,51,1,1,6,7,17,67,2,13,13,0,0,0,0
d85b2310,6055ca16,c598c545,Low Need,Long Island,96,20,16.75,15.75,19,NA,NA,NA,18,1,86,6,3,NA,4,835,448,34249,0,0,0,0,0,0,0,0,0,0,196,207,215,212,50,50,1,1,8,7,20,62,2,15,23,0,1,0,0
9e0d7a43,812de73d,c598c545,Low Need,Long Island,94,11,15.333333333333334,14.666666666666666,12,NA,NA,NA,18,1,99,5,4,NA,4,985,756,40267,0,0,0,0,0,0,0,0,0,0,213,256,220,282,53,47,1,0,9,2,18,68,3,15,21,0,1,0,0
e66c4682,812de73d,c598c545,Low Need,Long Island,94,22.333333333333332,20,22,NA,NA,NA,NA,14,1,90,3,3,NA,1,829,725,35800,0,0,0,0,0,0,0,267,269,277,0,0,0,0,50,50,1,0,8,3,16,70,4,18,16,0,1,0,0
35ab08b3,812de73d,c598c545,Low Need,Long Island,95,20.666666666666668,20.666666666666668,21,NA,NA,NA,NA,14,1,30,1,1,NA,0,229,714,36674,0,34,42,31,35,46,41,0,0,0,0,0,0,0,46,54,2,0,4,5,18,65,7,19,17,0,0,0,0
7a408a20,812de73d,c598c545,Low Need,Long Island,94,17.333333333333332,17.333333333333332,23,NA,NA,NA,NA,28,0,24,1,1,NA,0,139,739,44109,0,19,25,15,28,29,23,0,0,0,0,0,0,0,54,46,2,0,9,4,27,57,4,14,31,0,1,0,0
49613fce,812de73d,c598c545,Low Need,Long Island,95,22.666666666666668,22.666666666666668,25,NA,NA,NA,NA,4,0,47,1,1,NA,0,462,694,32651,0,89,68,78,81,69,75,0,0,0,0,0,0,0,49,51,0,0,5,2,10,79,3,14,5,0,0,0,0
ce6b7885,812de73d,c598c545,Low Need,Long Island,95,22.333333333333332,22.333333333333332,24,NA,NA,NA,NA,19,4,36,1,1,NA,0,283,721,40398,0,53,46,46,43,44,48,0,0,0,0,0,0,0,55,45,3,0,6,2,25,59,6,19,25,0,0,0,0
812f3755,812de73d,c598c545,Low Need,Long Island,96,22.666666666666668,22.666666666666668,23,NA,NA,NA,NA,7,0,42,1,1,NA,0,392,702,33755,0,58,66,63,64,73,68,0,0,0,0,0,0,0,52,48,1,0,1,3,13,79,5,11,8,0,0,0,0
c695e00a,590a3e71,c598c545,Low Need,Long Island,97,20.25,20.25,22,NA,16,15,14,13,1,62,0,0,NA,0,879,1001,20726,83,114,113,108,102,136,110,113,0,0,0,0,0,0,51,49,3,0,2,19,18,56,6,20,16,0,0,0,0
94f16263,590a3e71,c598c545,Low Need,Long Island,97,21.75,21.75,21,NA,21,22,18,22,3,47,0,0,NA,1,689,998,20962,50,93,89,88,92,94,91,92,0,0,0,0,0,0,49,51,6,0,3,24,24,43,6,17,27,0,1,0,0
95803cb8,e4595c7c,c598c545,Low Need,Long Island,95,NA,NA,NA,NA,19,17,17,6,0,37,0,0,NA,1,389,622,27045,33,58,58,51,53,73,63,0,0,0,0,0,0,0,54,46,0,0,1,4,12,80,2,17,6,0,0,0,0
97f53a47,e4595c7c,c598c545,Low Need,Long Island,95,NA,NA,NA,NA,20,18,19,13,1,33,0,0,NA,0,305,683,26946,31,43,59,35,46,40,43,0,0,0,0,0,0,0,53,47,0,1,1,1,12,80,4,21,14,0,0,0,0
e8d5c80d,e4595c7c,c598c545,Low Need,Long Island,94,NA,NA,NA,NA,23,20,24,9,0,58,1,0,NA,2,682,658,27096,62,94,91,99,124,105,107,0,0,0,0,0,0,0,53,47,1,0,0,3,9,85,2,17,9,0,0,0,0
0d5feb9c,e4595c7c,c598c545,Low Need,Long Island,96,28,23.666666666666668,20,21.5,NA,NA,NA,11,0,83,5,1,NA,3,833,401,32010,0,0,0,0,0,0,0,0,0,0,216,198,210,208,50,50,1,0,1,3,9,84,3,14,11,0,1,0,0
f28107a5,e4595c7c,c598c545,Low Need,Long Island,95,26.333333333333332,24.25,27.5,NA,NA,NA,NA,8,1,78,3,0,NA,1,648,404,30650,0,0,0,0,0,0,0,196,230,217,0,0,0,0,50,50,0,0,0,3,10,83,5,19,9,0,0,0,0
68324256,6ed7bbfa,c598c545,Average Need,Long Island,93,23.5,24.75,19,NA,NA,NA,NA,49,2,36,0,1,NA,0,358,1530,27381,0,37,59,48,48,59,56,51,0,0,0,0,0,0,47,53,14,1,23,16,45,14,1,12,54,0,1,0,0
c59b16a4,6ed7bbfa,c598c545,Average Need,Long Island,94,20.5,22,20,NA,NA,NA,NA,35,3,39,0,1,NA,0,386,1522,30823,0,64,44,62,49,39,59,69,0,0,0,0,0,0,47,53,9,1,24,22,43,8,2,13,41,0,0,0,0
88c2c8c5,6ed7bbfa,c598c545,Average Need,Long Island,95,17.25,16.75,23,NA,NA,NA,NA,33,5,28,0,1,NA,0,310,1527,31056,0,38,36,41,42,45,50,58,0,0,0,0,0,0,52,48,10,0,23,20,42,13,2,12,41,0,1,0,0
7e56411f,41cfb866,c598c545,Low Need,Long Island,94,16.75,16.75,18,NA,NA,NA,NA,8,0,58,0,0,NA,1,595,343,30422,50,69,76,58,81,88,92,80,0,0,0,0,0,0,51,49,3,0,2,6,11,77,3,16,8,0,0,0,0
bc4e483d,41cfb866,c598c545,Low Need,Long Island,93,15.25,15.25,14,NA,NA,NA,NA,8,0,64,0,0,NA,1,644,319,31609,0,82,103,92,86,87,95,97,0,0,0,0,0,0,52,48,1,0,2,5,9,83,1,13,8,0,0,0,0
5822eb2d,41cfb866,c598c545,Low Need,Long Island,94,18.5,18.5,16,NA,NA,NA,NA,10,0,46,0,0,NA,0,455,560,29920,50,49,52,65,59,71,48,61,0,0,0,0,0,0,49,51,3,0,3,8,13,73,3,13,10,0,0,0,0
dc7991d6,f1bf6a92,c598c545,Average Need,Long Island,95,21.25,21.6,23.666666666666668,NA,NA,NA,NA,28,6,74,2,0,NA,2,694,896,30716,0,0,0,0,0,0,178,160,177,179,0,0,0,0,53,47,3,0,1,21,24,52,2,8,35,0,0,0,0
7009e150,f1bf6a92,c598c545,Average Need,Long Island,94,19,19,NA,NA,NA,22,NA,28,5,40,1,0,NA,1,530,982,22936,0,0,0,176,168,186,0,0,0,0,0,0,0,0,47,53,7,0,1,25,30,42,2,10,33,0,0,0,0
7c11cd50,f1bf6a92,c598c545,Average Need,Long Island,94,NA,NA,NA,NA,15,NA,15,27,6,24,1,0,NA,0,303,1816,37830,0,163,140,0,0,0,0,0,0,0,0,0,0,0,48,52,9,0,1,26,32,37,4,10,35,0,0,0,0
0d651ef7,f1bf6a92,c598c545,Average Need,Long Island,92,19,20.666666666666668,22.25,20.5,NA,NA,NA,31,6,71,3,0,NA,4,714,707,32121,0,0,0,0,0,0,0,0,0,0,157,180,181,194,52,48,4,0,2,19,24,53,1,10,39,0,0,0,0
2ad885e0,a39a728d,c598c545,Average Need,Long Island,93,15,15,NA,NA,NA,NA,NA,50,6,21,0,1,NA,1,319,2396,39297,0,0,91,113,113,0,0,0,0,0,0,0,0,0,53,47,12,1,19,11,50,18,2,17,59,0,0,1,0
2fb90c59,a39a728d,c598c545,Average Need,Long Island,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81fd7a80,a39a728d,c598c545,Average Need,Long Island,93,20,13.166666666666666,15.6,20.5,NA,NA,NA,48,6,85,0,1,NA,5,792,4353,42073,0,0,0,0,0,0,0,0,127,101,139,137,147,131,52,48,8,0,20,9,48,18,4,21,57,0,1,0,0
ae368030,a39a728d,c598c545,Average Need,Long Island,93,15.666666666666666,15.666666666666666,13,NA,NA,NA,NA,44,5,27,0,1,NA,0,349,2363,37896,0,0,0,0,0,115,103,125,0,0,0,0,0,0,47,53,10,0,18,10,53,17,2,21,54,0,1,0,0
29175c2b,a468338f,c598c545,Low Need,Long Island,95,23.75,23.75,24,NA,NA,NA,NA,9,1,29,0,1,NA,0,488,688,26370,0,63,78,60,67,75,73,72,0,0,0,0,0,0,52,48,3,0,3,9,13,73,2,15,10,0,0,0,0
659016ba,a468338f,c598c545,Low Need,Long Island,95,13.5,13.5,12,NA,NA,NA,NA,9,3,26,0,1,NA,0,269,838,35450,0,38,36,34,38,37,58,25,0,0,0,0,0,0,50,50,4,0,7,14,22,56,1,20,13,0,0,0,0
159b4146,a468338f,c598c545,Low Need,Long Island,95,18.25,18.5,22,NA,NA,NA,NA,12,1,33,0,1,NA,0,452,730,29872,0,57,61,61,65,69,66,72,0,0,0,0,0,0,52,48,4,0,3,8,19,68,2,23,14,0,0,0,0
e011515a,ed1a1f72,c598c545,Average Need,Long Island,94,24.5,24.5,24,NA,NA,NA,NA,47,2,29,0,0,NA,1,382,890,24772,36,36,48,49,51,60,47,55,0,0,0,0,0,0,47,53,11,0,37,25,32,5,1,8,54,0,1,0,0
d1b46168,ed1a1f72,c598c545,Average Need,Long Island,94,15,17.75,5,NA,NA,NA,NA,31,0,32,0,0,NA,0,336,2220,29990,18,38,45,45,46,41,48,45,0,0,0,0,0,0,58,42,7,1,34,39,19,4,3,20,36,0,1,1,0
280be85a,ed1a1f72,c598c545,Average Need,Long Island,94,21.25,21.25,23,NA,NA,NA,NA,50,5,66,0,0,NA,0,745,955,24833,52,98,79,92,106,100,113,105,0,0,0,0,0,0,46,54,8,0,32,29,31,6,2,11,60,0,0,0,0
9b2daf3c,ef062db9,c598c545,Average Need,Long Island,94,12.75,14.4,16,NA,NA,NA,NA,36,5,40,0,1,NA,5,259,1672,48310,0,0,0,0,0,0,55,75,61,68,0,0,0,0,54,46,7,0,4,6,36,52,2,13,42,0,1,0,0
b6ae34bc,ef062db9,c598c545,Average Need,Long Island,93,17,17,NA,NA,NA,NA,NA,39,4,41,0,1,NA,2,458,1497,32553,57,90,74,101,63,71,0,0,0,0,0,0,0,0,53,47,10,0,3,3,40,49,5,15,43,0,0,0,0
6e8d01db,fd0eec96,c598c545,Low Need,Long Island,95,22.5,18.8,17.5,NA,NA,NA,NA,41,4,97,7,2,NA,8,973,1206,30119,0,0,0,0,0,0,0,0,287,313,373,0,0,0,50,50,1,1,37,22,31,8,2,12,49,0,1,0,0
caefde5d,fd0eec96,c598c545,Low Need,Long Island,94,22,23.4,21.4,24,NA,NA,NA,36,3,129,9,1,NA,3,1257,1200,30279,0,0,0,0,0,0,0,0,178,189,186,222,240,242,51,49,15,0,18,25,33,22,1,12,42,0,0,0,0
d381ee48,fd0eec96,c598c545,Low Need,Long Island,95,24.333333333333332,24.4,20.8,25,NA,NA,NA,37,3,121,9,1,NA,5,1244,1199,30632,0,0,0,0,0,0,0,0,210,192,220,210,186,195,51,49,0,0,29,24,32,13,2,12,42,0,1,0,0
a62daa84,fd0eec96,c598c545,Low Need,Long Island,95,26,22,18.75,27,NA,NA,NA,41,3,92,8,2,NA,3,1119,1267,30060,0,0,0,0,0,0,0,0,0,0,0,389,355,375,52,48,1,0,39,25,28,6,2,16,48,0,1,0,0
8437a4c8,cca95b63,c598c545,Low Need,Long Island,96,20.666666666666668,21.2,19.4,23,NA,NA,NA,33,2,120,7,2,NA,8,1474,981,27187,0,0,0,0,0,0,0,0,227,210,233,245,247,296,53,47,6,0,60,16,21,2,1,14,49,0,1,0,0
2f7221c8,cca95b63,c598c545,Low Need,Long Island,95,22.333333333333332,23,18,23.5,NA,NA,NA,20,1,110,6,2,NA,1,1327,989,26399,0,0,0,0,0,0,0,0,241,245,200,204,212,213,50,50,3,0,11,20,23,44,2,14,26,0,0,0,0
dee1501d,cca95b63,c598c545,Low Need,Long Island,94,24,22.8,21.4,24,NA,NA,NA,18,1,122,7,1,NA,0,1594,950,24155,0,0,0,0,0,0,0,0,249,282,267,231,308,242,51,49,3,0,3,16,26,53,1,13,25,0,1,0,0
10746748,cca95b63,c598c545,Low Need,Long Island,95,21.666666666666668,23,19.2,24,NA,NA,NA,20,1,132,8,1,NA,0,1738,993,24833,0,0,0,0,0,0,0,0,249,253,259,306,293,304,52,48,4,0,3,57,17,22,1,14,27,0,0,0,0
f5da50ca,cca95b63,c598c545,Low Need,Long Island,94,20.333333333333332,18.4,18,20,NA,NA,NA,43,4,152,10,1,NA,8,1622,986,27137,0,0,0,0,0,0,0,0,218,260,223,286,310,325,52,48,10,1,28,26,36,8,1,14,57,0,2,0,0
d6e4d8d1,8ceec361,c598c545,Low Need,Long Island,95,25,23,25,NA,NA,NA,NA,11,2,83,4,1,NA,3,897,95,31066,0,0,0,0,0,0,0,0,448,449,0,0,0,0,48,52,1,0,2,11,17,66,2,18,17,0,0,0,0
3e1b0433,8ceec361,c598c545,Low Need,Long Island,95,25,24,24,NA,NA,NA,NA,9,1,85,4,1,NA,4,846,94,33267,0,0,0,0,0,0,0,0,398,432,3,0,0,0,51,49,1,0,2,7,13,76,2,17,14,0,0,0,0
05723fca,8ceec361,c598c545,Low Need,Long Island,95,16,19,18,18.5,NA,NA,NA,17,2,148,10,2,NA,2,1217,95,35435,0,0,0,0,0,0,0,0,0,0,289,304,274,329,48,52,0,0,4,8,14,73,1,21,19,0,0,0,0
52df80b6,8ceec361,c598c545,Low Need,Long Island,96,20,19.666666666666668,19.5,20,NA,NA,NA,15,3,130,9,1,NA,3,1191,97,32143,0,0,0,0,0,0,0,0,0,0,287,255,331,318,50,50,0,1,3,11,15,68,2,17,19,0,0,0,0
